corpus,model,n_samples,sampling,measure,agg,corr,p-value,type
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_sum,-0.21690256885389606,9.762830965198228e-07,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_variance,-0.2865762988423534,6.601383237563158e-11,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_max,-0.2648492546330001,1.797413840430933e-09,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_mean,-0.4989459203693019,7.842289034858054e-33,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_ldiff,-0.13135749887647344,0.0032541428038552604,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_power_0_5,-0.13764072233557212,0.002037363637867298,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_power_0_75,-0.18325125168408188,3.750663515719946e-05,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_power_1_0,-0.21690256885389606,9.762830965198228e-07,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_power_1_25,-0.2467360356069885,2.2702839331730564e-08,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_power_1_5,-0.2710928210427299,7.164361694177208e-10,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_power_1_75,-0.2940809521786553,1.9691299381450316e-11,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_power_2_0,-0.3115597121270636,1.0227331181657815e-12,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_power_2_25,-0.3237750669595127,1.1486223286014874e-13,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_power_2_5,-0.3352667323901652,1.3389185855726954e-14,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_power_2_75,-0.3436070655351615,2.6569917761594523e-15,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_power_3_0,-0.3485787099596827,9.898323775536164e-16,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_power_3_25,-0.3538263221721403,3.4244248978555486e-16,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_power_3_5,-0.3560077109679646,2.1898767201458993e-16,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_power_3_75,-0.35834227652693107,1.351913931574231e-16,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_power_4_0,-0.35872241027413376,1.2493305216289194e-16,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_power_4_25,-0.3579726073784012,1.4595977554080485e-16,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_power_4_5,-0.35682342163423747,1.8510831242960922e-16,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_power_4_75,-0.3554349902029847,2.463449514627703e-16,surprisal
Clasp,GPT-2 Medium,None,None,in_context_surprisal,agg_power_5_0,-0.35336141557513834,3.765092167296872e-16,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_sum,-0.26427119878218847,1.954851185655081e-09,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_variance,-0.2228036904531976,4.829301518804578e-07,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_max,-0.23127098416098743,1.6997392329728058e-07,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_mean,-0.5476768682349112,1.77714205636043e-40,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_ldiff,-0.11305006752031667,0.011417194772849576,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_power_0_5,-0.16638846297498475,0.00018598436789757058,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_power_0_75,-0.21900148893173893,7.61756894176361e-07,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_power_1_0,-0.26427119878218847,1.954851185655081e-09,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_power_1_25,-0.3001797490868318,7.175356100366532e-12,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_power_1_5,-0.32915099051257807,4.2502217905420134e-14,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_power_1_75,-0.35299289849251747,4.05859524203616e-16,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_power_2_0,-0.37300639545156994,5.958750568701808e-18,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_power_2_25,-0.38610768896799086,3.1913698973875585e-19,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_power_2_5,-0.3960331687981909,3.1777723165085665e-20,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_power_2_75,-0.4011431571372768,9.396515401739913e-21,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_power_3_0,-0.40536360658642545,3.3803274851534614e-21,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_power_3_25,-0.4069591218648095,2.2879500518993096e-21,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_power_3_5,-0.4055950758286292,3.1946510774386118e-21,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_power_3_75,-0.4033721166545909,5.486076656759162e-21,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_power_4_0,-0.40083315540228054,1.0123500738378184e-20,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_power_4_25,-0.3960500657648553,3.165105144965681e-20,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_power_4_5,-0.38978949960196574,1.368686004965863e-19,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_power_4_75,-0.3824549679982166,7.314485011989345e-19,surprisal
Clasp,OPT 1.3B,None,None,in_context_surprisal,agg_power_5_0,-0.3759645166837481,3.1127782258450197e-18,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_sum,-0.18083661754444433,4.760431762588956e-05,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_variance,-0.21669572502049583,1.0003165792632069e-06,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_max,-0.21016681189975808,2.1291777996458625e-06,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_mean,-0.43096534324501096,4.967378282219218e-24,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_ldiff,-0.10079218225472936,0.02420352216045696,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_power_0_5,-0.11209970915093681,0.01213265886429886,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_power_0_75,-0.14959691034125677,0.0007918801377085127,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_power_1_0,-0.18083661754444433,4.760431762588956e-05,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_power_1_25,-0.20546917875713733,3.6136675052353663e-06,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_power_1_5,-0.2280945531399865,2.5268367109602324e-07,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_power_1_75,-0.24403962534712362,3.257238858241671e-08,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_power_2_0,-0.25757990397759545,5.091795978570752e-09,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_power_2_25,-0.26932319980385794,9.320629532768926e-10,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_power_2_5,-0.2785357908501576,2.3197525899140272e-10,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_power_2_75,-0.28723302441319315,5.946734649370993e-11,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_power_3_0,-0.2935522979346923,2.1467972441518842e-11,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_power_3_25,-0.2991802839080836,8.480170503917005e-12,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_power_3_5,-0.3009687222234682,6.285881264496941e-12,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_power_3_75,-0.30048701466529437,6.81521725983146e-12,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_power_4_0,-0.30149684843722296,5.751671663050209e-12,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_power_4_25,-0.302031119002492,5.256460724923467e-12,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_power_4_5,-0.3005270009528836,6.769668916004426e-12,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_power_4_75,-0.29836495726378026,9.713821577708066e-12,surprisal
Clasp,GPT-2 Small,None,None,in_context_surprisal,agg_power_5_0,-0.2959628038381562,1.4457629596508425e-11,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_sum,-0.2246078256665915,3.8791116456128323e-07,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_variance,-0.24318287233284488,3.649856679092597e-08,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_max,-0.2637788331440136,2.0994456623547482e-09,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_mean,-0.5454892390820801,4.170834716282856e-40,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_ldiff,-0.0753912410835222,0.09218605796341105,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_power_0_5,-0.1422898363083374,0.0014228285280492013,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_power_0_75,-0.18715541103848138,2.5343442048932192e-05,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_power_1_0,-0.2246078256665915,3.8791116456128323e-07,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_power_1_25,-0.2572337081719601,5.346442070128291e-09,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_power_1_5,-0.2835046511153988,1.0720495104226657e-10,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_power_1_75,-0.30619353313147807,2.5900484175248724e-12,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_power_2_0,-0.3240693717964997,1.0883318436234426e-13,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_power_2_25,-0.3412222411009177,4.240234556247591e-15,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_power_2_5,-0.35195675921566805,5.00964789501536e-16,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_power_2_75,-0.36232501637686926,5.882840358825841e-17,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_power_3_0,-0.3708677771026149,9.489407521314424e-18,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_power_3_25,-0.37604506529188125,3.057938141702626e-18,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_power_3_5,-0.38167861958383237,8.71285533352599e-19,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_power_3_75,-0.386740701182205,2.761169244129353e-19,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_power_4_0,-0.3878888788686984,2.121694683056935e-19,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_power_4_25,-0.3863033481615252,3.051790584935673e-19,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_power_4_5,-0.3830354652080818,6.415654721537158e-19,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_power_4_75,-0.38065558505669717,1.0964002531607887e-18,surprisal
Clasp,OPT 350M,None,None,in_context_surprisal,agg_power_5_0,-0.3767925640557959,2.592318335811847e-18,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_sum,-0.25410292106168014,8.285582656792396e-09,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_variance,-0.297092644475599,1.1996806489548976e-11,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_max,-0.2665584187686555,1.4006039436698801e-09,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_mean,-0.5184613888364705,9.56625103967497e-36,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_ldiff,-0.17100455105836052,0.00012176399634732748,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_power_0_5,-0.16177328694378687,0.00028095045169921956,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_power_0_75,-0.21289630765831707,1.5570526983806736e-06,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_power_1_0,-0.25410292106168014,8.285582656792396e-09,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_power_1_25,-0.29044032790092494,3.5568895693806936e-11,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_power_1_5,-0.31858256189969925,2.9453087934590764e-13,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_power_1_75,-0.341790401605008,3.794770041409589e-15,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_power_2_0,-0.3584066002068466,1.3339914633023954e-16,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_power_2_25,-0.3727096904772727,6.357429395885566e-18,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_power_2_5,-0.3829694134293028,6.512173226075035e-19,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_power_2_75,-0.38871606219131455,1.7537949822183822e-19,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_power_3_0,-0.39310644136203127,6.325258153011453e-20,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_power_3_25,-0.39586151097775935,3.309325176016581e-20,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_power_3_5,-0.39503101546565517,4.0255495157274245e-20,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_power_3_75,-0.39375918270493593,5.428264648336542e-20,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_power_4_0,-0.38975839382242444,1.3785723732500868e-19,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_power_4_25,-0.38612223380009114,3.180781064827904e-19,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_power_4_5,-0.3817486075878002,8.576685985354853e-19,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_power_4_75,-0.3764582729312196,2.7912228127142647e-18,surprisal
Clasp,GPT-Neo 1.3B,None,None,in_context_surprisal,agg_power_5_0,-0.37280382386258204,6.22818137799473e-18,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_sum,-0.23231802676214608,1.4896185244698434e-07,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_variance,-0.3511621217549794,5.884368998001412e-16,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_max,-0.2522748764073107,1.0672001534779768e-08,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_mean,-0.5296195791892322,1.6907444233951892e-37,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_ldiff,-0.14201852478678295,0.0014533803011124208,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_power_0_5,-0.14702516321328807,0.0009762274675150348,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_power_0_75,-0.1942974036271995,1.2114633056464574e-05,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_power_1_0,-0.23231802676214608,1.4896185244698434e-07,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_power_1_25,-0.26341919803978403,2.211571604354907e-09,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_power_1_5,-0.29117961819523847,3.1566002647146484e-11,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_power_1_75,-0.31380446454787936,6.894558554689843e-13,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_power_2_0,-0.3302094510664131,3.4865060497089006e-14,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_power_2_25,-0.34440458316062256,2.2704636946868064e-15,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_power_2_5,-0.35534685716095105,2.508428167384467e-16,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_power_2_75,-0.3632481091864042,4.8429226959665904e-17,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_power_3_0,-0.37021311564986203,1.0934520079816981e-17,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_power_3_25,-0.3725664022798488,6.559251150864615e-18,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_power_3_5,-0.3753355367002152,3.575635805515204e-18,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_power_3_75,-0.37686226404328654,2.5526394937052164e-18,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_power_4_0,-0.3769832309637248,2.4851897187821155e-18,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_power_4_25,-0.37558111874980343,3.3873659496099853e-18,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_power_4_5,-0.37408136895009975,4.7098738090090406e-18,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_power_4_75,-0.37300495536918377,5.9606248626563695e-18,surprisal
Clasp,GPT-2 Large,None,None,in_context_surprisal,agg_power_5_0,-0.37139887948663447,8.456565887443939e-18,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_sum,-0.17940152744387963,5.4770918186016875e-05,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_variance,-0.2037857704504507,4.355085572606118e-06,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_max,-0.1501020472962782,0.0007596916193338104,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_mean,-0.4117924703775121,6.923618645306007e-22,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_ldiff,-0.11616045346345921,0.00932966994525946,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_power_0_5,-0.11099689405960776,0.013012315471442295,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_power_0_75,-0.14885886811834462,0.0008411839824343737,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_power_1_0,-0.17940152744387963,5.4770918186016875e-05,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_power_1_25,-0.20413316632474113,4.191082389699216e-06,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_power_1_5,-0.2231210846111095,4.6473170063328983e-07,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_power_1_75,-0.24082660953259338,4.980277459730596e-08,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_power_2_0,-0.25341681781016256,9.113392447142576e-09,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_power_2_25,-0.2632539725873441,2.2650145617293173e-09,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_power_2_5,-0.26965029051650335,8.879466421134969e-10,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_power_2_75,-0.27461593459774886,4.2189734786416185e-10,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_power_3_0,-0.2757825453387852,3.534491139675739e-10,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_power_3_25,-0.2750404708851918,3.9561420282922507e-10,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_power_3_5,-0.27453562600334674,4.270569237784058e-10,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_power_3_75,-0.2713373950346478,6.907479511992682e-10,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_power_4_0,-0.2670977444870169,1.2941110785988175e-09,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_power_4_25,-0.26369506982222807,2.1250572163686628e-09,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_power_4_5,-0.2595131665782825,3.87210198184883e-09,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_power_4_75,-0.25587542246532446,6.470215619178382e-09,surprisal
Clasp,GPT-Neo 125M,None,None,in_context_surprisal,agg_power_5_0,-0.25193900526547475,1.117760979607854e-08,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_sum,-0.21317294748470036,1.5080956319926215e-06,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_variance,-0.23585549313828047,9.493942768582015e-08,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_max,-0.2205826661473646,6.308587506508711e-07,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_mean,-0.5586149659963199,2.2680645975043017e-42,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_ldiff,-0.06836018284128541,0.12687532108685717,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_power_0_5,-0.12976222361182044,0.0036537136368156946,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_power_0_75,-0.17398696168011873,9.206910229194822e-05,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_power_1_0,-0.21317294748470036,1.5080956319926215e-06,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_power_1_25,-0.24438764525711476,3.109705551844458e-08,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_power_1_5,-0.27337794377310465,5.086196545098405e-10,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_power_1_75,-0.29664794703474967,1.291223717761881e-11,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_power_2_0,-0.31584347719845757,4.804936100908431e-13,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_power_2_25,-0.32932370439342606,4.1152661557670987e-14,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_power_2_5,-0.3420637292419031,3.5971646934480055e-15,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_power_2_75,-0.35186176178092704,5.10708580296549e-16,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_power_3_0,-0.3592973391654391,1.1085520320687847e-16,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_power_3_25,-0.3661063847064746,2.6410825923098234e-17,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_power_3_5,-0.3700866764163563,1.1237589930430548e-17,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_power_3_75,-0.3715295909645525,8.2198345594941e-18,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_power_4_0,-0.3719724162982998,7.465285912321752e-18,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_power_4_25,-0.3701387113932432,1.1111876251723773e-17,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_power_4_5,-0.36839885185701876,1.616852283226583e-17,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_power_4_75,-0.36524934367571854,3.1696847293736443e-17,surprisal
Clasp,OPT 125M,None,None,in_context_surprisal,agg_power_5_0,-0.3621956009730988,6.045176751517303e-17,surprisal
Clasp,GPT-Neo 1.3B,10,Temperature_1.25,surprise_mean_1gram,None,-0.006004833117763518,0.8934521621176535,iv
Clasp,GPT-Neo 1.3B,10,Temperature_1.25,surprise_mean_2gram,None,-0.0922368959255127,0.039234944074458024,iv
Clasp,GPT-Neo 1.3B,10,Temperature_1.25,surprise_mean_3gram,None,-0.08136420156024594,0.06909163270054268,iv
Clasp,GPT-Neo 1.3B,10,Temperature_1.25,surprise_mean_1gram_pos,None,0.029826199684820958,0.5057864395877718,iv
Clasp,GPT-Neo 1.3B,10,Temperature_1.25,surprise_mean_2gram_pos,None,-0.06066728241368423,0.1756042861520744,iv
Clasp,GPT-Neo 1.3B,10,Temperature_1.25,surprise_mean_3gram_pos,None,-0.11701820763545843,0.008817216206543566,iv
Clasp,GPT-Neo 1.3B,10,Temperature_1.25,surprise_mean_cosine,None,-0.08242407542736861,0.06553661689214264,iv
Clasp,GPT-Neo 1.3B,10,Temperature_1.25,surprise_mean_euclidean,None,-0.0868666335832109,0.052233284835006784,iv
Clasp,GPT-Neo 1.3B,10,Temperature_1.25,surprise_min_1gram,None,-0.0703076715216792,0.11638348116026874,iv
Clasp,GPT-Neo 1.3B,10,Temperature_1.25,surprise_min_2gram,None,-0.10828120863950089,0.01542230445492,iv
Clasp,GPT-Neo 1.3B,10,Temperature_1.25,surprise_min_3gram,None,-0.08381928702107637,0.061087437810286534,iv
Clasp,GPT-Neo 1.3B,10,Temperature_1.25,surprise_min_1gram_pos,None,-0.07189036826492425,0.10836797027574517,iv
Clasp,GPT-Neo 1.3B,10,Temperature_1.25,surprise_min_2gram_pos,None,-0.1538464751303521,0.000556294299541733,iv
Clasp,GPT-Neo 1.3B,10,Temperature_1.25,surprise_min_3gram_pos,None,-0.1418731719807596,0.0014699950283465376,iv
Clasp,GPT-Neo 1.3B,10,Temperature_1.25,surprise_min_cosine,None,-0.13765267501937734,0.002035511909968806,iv
Clasp,GPT-Neo 1.3B,10,Temperature_1.25,surprise_min_euclidean,None,-0.13765267501937734,0.002035511909968806,iv
Clasp,GPT-Neo 1.3B,10,Nucleus_0.95,surprise_mean_1gram,None,0.0166842708386643,0.70977090466619,iv
Clasp,GPT-Neo 1.3B,10,Nucleus_0.95,surprise_mean_2gram,None,-0.052690239174408765,0.2395717969079454,iv
Clasp,GPT-Neo 1.3B,10,Nucleus_0.95,surprise_mean_3gram,None,-0.0034394687389073916,0.9388490047140423,iv
Clasp,GPT-Neo 1.3B,10,Nucleus_0.95,surprise_mean_1gram_pos,None,0.07738628810364577,0.08386780391395533,iv
Clasp,GPT-Neo 1.3B,10,Nucleus_0.95,surprise_mean_2gram_pos,None,-0.0031531491796897137,0.9439307946264633,iv
Clasp,GPT-Neo 1.3B,10,Nucleus_0.95,surprise_mean_3gram_pos,None,-0.03353249258377075,0.45437387290778886,iv
Clasp,GPT-Neo 1.3B,10,Nucleus_0.95,surprise_mean_cosine,None,-0.10091910151569715,0.024024587584617025,iv
Clasp,GPT-Neo 1.3B,10,Nucleus_0.95,surprise_mean_euclidean,None,-0.10429182246685369,0.01967108024489504,iv
Clasp,GPT-Neo 1.3B,10,Nucleus_0.95,surprise_min_1gram,None,0.0028641469841466736,0.949062505303129,iv
Clasp,GPT-Neo 1.3B,10,Nucleus_0.95,surprise_min_2gram,None,-0.05704600153543245,0.20286482239887768,iv
Clasp,GPT-Neo 1.3B,10,Nucleus_0.95,surprise_min_3gram,None,-0.005160621457412902,0.9083603508957986,iv
Clasp,GPT-Neo 1.3B,10,Nucleus_0.95,surprise_min_1gram_pos,None,-0.0067697993869433384,0.8799755839760699,iv
Clasp,GPT-Neo 1.3B,10,Nucleus_0.95,surprise_min_2gram_pos,None,-0.08577520969671251,0.05527285202988483,iv
Clasp,GPT-Neo 1.3B,10,Nucleus_0.95,surprise_min_3gram_pos,None,-0.06185431215000385,0.1672896309782367,iv
Clasp,GPT-Neo 1.3B,10,Nucleus_0.95,surprise_min_cosine,None,-0.13115046303208838,0.0033036554754859687,iv
