context_id,random_context_id,time_sum_mean,time_sum_list,time_count_nonzero,time_mean,time_sum_mean_NO,time_sum_list_NO,time_count_nonzero_NO,time_mean_NO,in_context_surprisal,out_of_context_surprisal,in_context_entropies,out_of_context_entropies,in_context_deviations,out_of_context_deviations,in_context_surprisal_rnd,out_of_context_surprisal_rnd,in_context_entropies_rnd,out_of_context_entropies_rnd,in_context_deviations_rnd,out_of_context_deviations_rnd
1_0,22_3,4870.2857142857,"[4283, 7351, 6914, 3509, 4457, 3584, 2513, 5482, 1793, 5098, 6525, 3871, 4527, 4043, 4792, 4488, 4268, 5527, 4763, 8380, 4950, 4102, 6181, 4657, 11179, 5487, 6227, 5000, 2068, 2464, 4278, 3535, 3486, 3178, 8882, 4633, 5825, 5753, 2924, 6043, 8055, 3833, 8797, 4632, 2070, 5424, 5645, 6418, 1851, 4391, 3498, 3778, 4619, 5121, 5092, 6762, 7973, 6247, 4942, 5223, 4541, 5733, 3830, 2534, 6121, 4158, 6210, 5747, 4900, 4130, 2240, 4692, 4099, 2929, 3755, 7527, 4204, 2722, 6074, 3967, 3383, 8290, 3304, 2623]",15,313.4346829289,4661.1265822785,"[4283, 7351, 6914, 3509, 4457, 3584, 2513, 5482, 1793, 5098, 3871, 4527, 4043, 4792, 4488, 4268, 5527, 4763, 8380, 4950, 4102, 6181, 4657, 5487, 6227, 5000, 2068, 2464, 4278, 3535, 3486, 3178, 4633, 5825, 5753, 2924, 6043, 8055, 3833, 8797, 4632, 2070, 5424, 5645, 6418, 1851, 4391, 3498, 3778, 4619, 5121, 5092, 7973, 6247, 4942, 5223, 4541, 5733, 3830, 2534, 6121, 4158, 6210, 5747, 4900, 4130, 2240, 4692, 4099, 2929, 3755, 4204, 2722, 6074, 3967, 3383, 8290, 3304, 2623]",15,303.7078177948,"[ 5.6823177   0.94120896  5.0175443   9.931104    2.220539    0.09694864
  1.9939241   5.1920743   3.4933197   4.0934634  10.899538    0.9845288
  8.167179    5.807835    3.630443    1.406735    4.286813    2.0156422
  2.9686246   2.0376647   7.795273    1.9097062   7.3672523   5.173867
  1.1497498 ]","[ 5.6823177   0.94120896  5.0175443   9.931104    2.220539    0.09694864
  1.9939241   5.1920743   3.4933197   4.0934634  10.899538    0.9845288
  8.167179    5.807835    3.630443    1.406735    4.286813    2.0156422
  2.9686246   2.0376647   7.795273    1.9097062   7.3672523   5.173867
  1.1497498 ]","[7.0480413 2.1562078 4.6759405 5.132042  4.5241213 0.5803854 3.1119285
 5.7842684 3.3467    3.9246597 4.6889987 4.2450404 5.291005  3.315987
 2.355809  3.0312626 4.5297236 4.22747   6.4764805 3.2710266 4.970171
 3.0270014 6.5351768 6.7079873 2.6739793 3.193766 ]","[7.0480413 2.1562078 4.6759405 5.132042  4.5241213 0.5803854 3.1119285
 5.7842684 3.3467    3.9246597 4.6889987 4.2450404 5.291005  3.315987
 2.355809  3.0312626 4.5297236 4.22747   6.4764805 3.2710266 4.970171
 3.0270014 6.5351768 6.7079873 2.6739793 3.193766 ]","[1.3657236  1.2149988  0.34160376 4.799062   2.3035822  0.48343676
 1.1180043  0.5921941  0.1466198  0.16880369 6.2105393  3.2605116
 2.876174   2.491848   1.2746341  1.6245277  0.24291086 2.2118278
 3.507856   1.233362   2.8251019  1.1172951  0.8320756  1.5341201
 1.5242295 ]","[1.3657236  1.2149988  0.34160376 4.799062   2.3035822  0.48343676
 1.1180043  0.5921941  0.1466198  0.16880369 6.2105393  3.2605116
 2.876174   2.491848   1.2746341  1.6245277  0.24291086 2.2118278
 3.507856   1.233362   2.8251019  1.1172951  0.8320756  1.5341201
 1.5242295 ]","[10.202295    4.4044614   4.076909    7.0453696   4.001174    0.06660765
  2.6764135   9.687273    5.191122    5.687509    8.429254    1.0688596
 11.58182     6.7132306   6.491412    1.226711    4.060295    2.2273486
  6.6294928   2.2647502   8.049549    2.1010385   8.036239    4.0210466
  0.789921  ]","[ 5.6823177   0.94120896  5.0175443   9.931104    2.220539    0.09694864
  1.9939241   5.1920743   3.4933197   4.0934634  10.899538    0.9845288
  8.167179    5.807835    3.630443    1.406735    4.286813    2.0156422
  2.9686246   2.0376647   7.795273    1.9097062   7.3672523   5.173867
  1.1497498 ]","[7.0480714  5.343373   4.347445   3.8940272  2.341746   1.7410631
 3.211211   2.561596   4.742141   1.5338944  4.029837   4.310204
 3.8780508  6.1261187  3.2587264  6.068918   4.7227116  3.0447297
 3.3604178  3.2521658  7.3984747  5.214792   3.6016986  3.243081
 5.417937   1.3024518  2.1448267  2.0300767  2.6634707  4.720403
 5.7067566  2.5786855  7.1265283  3.768685   3.548396   4.2016582
 6.485322   5.051511   3.1946464  0.1742635  2.2119834  4.9192667
 5.72771    5.4188647  2.1211007  7.168932   5.0141816  3.6271803
 2.0539641  5.320326   5.2901545  4.023476   0.39525732 2.9848924
 4.512765   5.679137   3.1047597  3.264845   4.4796333  6.960043
 4.991241   5.1388936  3.0048609  3.9355175  4.380476   7.584271
 4.2369742  5.3132954  3.3273172  7.0991178  6.840177   2.6646738
 4.3804455 ]","[7.0480413 2.1562078 4.6759405 5.132042  4.5241213 0.5803854 3.1119285
 5.7842684 3.3467    3.9246597 4.6889987 4.2450404 5.291005  3.315987
 2.355809  3.0312626 4.5297236 4.22747   6.4764805 3.2710266 4.970171
 3.0270014 6.5351768 6.7079873 2.6739793 3.193766 ]","[6.575115   2.3504972  1.2434168  1.7552152  0.02230215 0.32864967
 0.30847883 5.174508   0.48801517 2.5827494  5.1644087  3.4107738
 4.6217766  1.7219896  1.3525186  1.7781498  0.12477756 2.1531274
 0.9547782  1.972224   2.7362537  1.2262788  0.9371209  2.8191304
 1.8747528 ]","[1.3657236  1.2149988  0.34160376 4.799062   2.3035822  0.48343676
 1.1180043  0.5921941  0.1466198  0.16880369 6.2105393  3.2605116
 2.876174   2.491848   1.2746341  1.6245277  0.24291086 2.2118278
 3.507856   1.233362   2.8251019  1.1172951  0.8320756  1.5341201
 1.5242295 ]"
1_1,38_1,2958.130952381,"[3497, 3060, 4015, 2515, 2372, 3309, 2997, 3820, 1571, 3319, 3812, 2577, 2862, 2702, 3087, 2150, 3019, 2902, 3181, 4326, 4223, 3476, 4955, 2786, 5980, 3455, 3365, 3292, 1654, 1495, 3602, 929, 2298, 2814, 4844, 3609, 3917, 2613, 2429, 3519, 5275, 2616, 3163, 3561, 2094, 855, 1794, 3531, 1952, 1967, 2406, 1355, 2592, 1944, 2756, 3095, 4186, 2856, 2728, 2929, 1060, 4961, 1538, 2308, 2585, 2648, 4770, 2303, 3383, 2242, 1782, 2723, 2273, 2788, 1524, 2880, 2569, 1421, 3313, 3507, 3646, 4409, 5970, 1877]",12,251.4783531944,2958.130952381,"[3497, 3060, 4015, 2515, 2372, 3309, 2997, 3820, 1571, 3319, 3812, 2577, 2862, 2702, 3087, 2150, 3019, 2902, 3181, 4326, 4223, 3476, 4955, 2786, 5980, 3455, 3365, 3292, 1654, 1495, 3602, 929, 2298, 2814, 4844, 3609, 3917, 2613, 2429, 3519, 5275, 2616, 3163, 3561, 2094, 855, 1794, 3531, 1952, 1967, 2406, 1355, 2592, 1944, 2756, 3095, 4186, 2856, 2728, 2929, 1060, 4961, 1538, 2308, 2585, 2648, 4770, 2303, 3383, 2242, 1782, 2723, 2273, 2788, 1524, 2880, 2569, 1421, 3313, 3507, 3646, 4409, 5970, 1877]",12,251.4783531944,"[7.447134   6.8118463  8.76346    0.783492   1.925284   1.0552313
 6.4467463  3.0301485  3.440889   0.7092716  1.3364655  3.877935
 0.33806792 2.8964677  2.3221002  0.6504548  4.3280087  0.95934933
 4.2730303  3.139545   1.2831584  1.620844   1.0340077 ]","[ 4.1889734  10.613144    6.804558    0.4984225   2.6476874   1.0742295
  6.5295854   3.5656636   3.5193028   1.4030284   1.2814871   2.761716
  0.37854555  2.1285257   1.7682077   0.9142668   4.2003307   0.8333005
  4.3871794   2.6366124   1.0734859   1.3728172   0.80231607]","[7.0480714  2.1562097  4.675947   5.132045   4.5241194  0.58038586
 3.1119316  5.7842684  3.3466957  3.9246519  4.688993   4.24505
 5.291007   3.3159897  2.3558037  3.0312588  4.5297275  4.227469
 6.4764767  3.2710242  4.9701786  3.0270014  6.5351844  6.7079935
 2.6739788  3.1937575  6.4867177  4.362434   0.71744275 4.4341974
 3.2230823  6.62753    2.8926535  5.003161   2.7744608  2.9067163
 3.835186   1.5344349  4.4841313  3.117805   2.0373297  5.016345
 3.2594225  5.0857697  3.8992853  1.8720568  3.7318475  2.404113
 4.946682  ]","[7.0480413 8.392889  5.772683  0.7356783 4.9770246 3.450903  7.244842
 3.5605047 4.805651  3.6061444 3.0726457 3.6922102 1.7334692 4.7918825
 3.1465156 2.4519227 5.0448627 3.0685863 6.1227026 4.0961175 1.9183857
 3.9351344 2.4126604 4.021434 ]","[4.2533765  0.32512856 4.4010262  0.06604928 2.5089135  2.167851
 0.18078375 0.13749504 1.5622721  2.0651891  1.5702509  0.04274893
 1.196367   1.5876637  0.79570484 1.3868749  0.6883364  2.3000731
 0.8127394  0.75974035 0.5888984  2.1110034  1.3701054 ]","[2.859068   2.220255   1.0318747  0.23725581 2.3293371  2.3766735
 0.7152567  0.0051589  1.2863483  2.203116   1.7911586  0.9304943
 1.3549237  2.6633568  1.3783079  1.5376558  0.844532   2.2352858
 1.7355232  1.4595051  0.8448999  2.5623174  1.6103443 ]","[ 7.9927425  10.832347    6.2163305   0.65127623  2.3684185   2.3461878
  6.5243106   2.7615852   3.6688976   1.286903    1.3405443   2.8297489
  0.54104203  2.670449    2.0634375   0.56295127  4.819772    1.1624243
  5.1821175   3.338982    0.91996676  1.4665872   1.1146628 ]","[ 4.1889734  10.613144    6.804558    0.4984225   2.6476874   1.0742295
  6.5295854   3.5656636   3.5193028   1.4030284   1.2814871   2.761716
  0.37854555  2.1285257   1.7682077   0.9142668   4.2003307   0.8333005
  4.3871794   2.6366124   1.0734859   1.3728172   0.80231607]","[7.0480413 6.6244287 5.4427195 7.9909925 4.389765  2.123744  2.4745405
 3.1055198 3.269959  5.8359985 3.0965254 3.9703975 3.1296065 2.5725596
 4.2568035 3.7892036 2.4734962 4.289111  3.6076896 4.8575897 5.830929
 5.570202  0.7509879 4.825259  2.3092582 6.8285837 3.148782  4.716764
 3.2710614 3.1104345 3.7056985 2.2746742 4.8472943 3.2871683 2.0651948
 5.4226956 3.2706168 6.3774977 3.6938872 1.9682888 3.6355536 2.3459246
 5.08045  ]","[7.0480413 8.392889  5.772683  0.7356783 4.9770246 3.450903  7.244842
 3.5605047 4.805651  3.6061444 3.0726457 3.6922102 1.7334692 4.7918825
 3.1465156 2.4519227 5.0448627 3.0685863 6.1227026 4.0961175 1.9183857
 3.9351344 2.4126604 4.021434 ]","[3.1351528  5.001418   0.64612865 0.09971166 2.4568408  0.03692961
 0.30427313 0.38719678 1.0478663  1.9841584  1.7698902  0.8759496
 1.7336321  2.1768453  1.2237308  1.5022435  0.60292387 2.1081924
 1.1953802  0.35490513 1.048322   2.1689663  1.2312618 ]","[2.859068   2.220255   1.0318747  0.23725581 2.3293371  2.3766735
 0.7152567  0.0051589  1.2863483  2.203116   1.7911586  0.9304943
 1.3549237  2.6633568  1.3783079  1.5376558  0.844532   2.2352858
 1.7355232  1.4595051  0.8448999  2.5623174  1.6103443 ]"
1_2,20_3,2672.5,"[2309, 3241, 6035, 2780, 2673, 2035, 2578, 3534, 1272, 2369, 3364, 3329, 2539, 3868, 2586, 3285, 3038, 3224, 3216, 5927, 2747, 2151, 2765, 2827, 4777, 2024, 2344, 4035, 2336, 1525, 2917, 2621, 1931, 2568, 3837, 1873, 4486, 1956, 2548, 3074, 3831, 2026, 796, 3584, 1589, 3294, 2670, 3852, 2757, 1381, 1521, 1003, 2500, 1755, 1247, 2638, 4028, 2031, 1362, 2459, 1920, 1490, 4772, 2213, 1935, 3552, 3429, 1669, 2811, 3164, 2823, 2434, 2582, 1497, 1384, 3041, 2865, 2102, 3468, 2692, 1689, 928, 3189, 1973]",9,279.9077849069,2650.6506024096,"[2309, 3241, 6035, 2780, 2673, 2035, 2578, 3534, 1272, 2369, 3364, 3329, 2539, 3868, 2586, 3285, 3038, 3224, 3216, 5927, 2747, 2151, 2765, 2827, 4777, 2024, 2344, 4035, 2336, 1525, 2917, 2621, 1931, 2568, 3837, 1873, 1956, 2548, 3074, 3831, 2026, 796, 3584, 1589, 3294, 2670, 3852, 2757, 1381, 1521, 1003, 2500, 1755, 1247, 2638, 4028, 2031, 1362, 2459, 1920, 1490, 4772, 2213, 1935, 3552, 3429, 1669, 2811, 3164, 2823, 2434, 2582, 1497, 1384, 3041, 2865, 2102, 3468, 2692, 1689, 928, 3189, 1973]",9,278.3666957875,"[ 9.745512    0.36942014 11.302744    0.6846352   0.7463205   2.0619683
  4.5536375   2.1537704   4.9149685   0.97686887  7.5913744   3.1911492
  7.4261303   2.030655    2.8185594   0.29168692  1.5460038 ]","[ 7.62146    2.2108812 11.152214   0.6412409  1.3324343  8.433017
  5.2037315  3.5218897  4.924172   1.0703151  8.804914   3.2686148
  8.946835   1.5093172  3.130908   4.332342   1.7797914]","[7.0480714  2.1562097  4.675947   5.132045   4.5241194  0.58038586
 3.1119316  5.7842684  3.3466957  3.9246519  4.688993   4.24505
 5.291007   3.3159897  2.3558037  3.0312588  4.5297275  4.227469
 6.4764767  3.2710242  4.9701786  3.0270014  6.5351844  6.7079935
 2.673982   3.193767   5.736108   4.223234   0.7144349  4.3596487
 3.2533073  6.5632625  2.795988   4.993294   2.7379365  2.7681727
 3.88156    1.5746588  4.5194073  3.1453028  2.0116904  5.013681
 3.34099    5.1244855  3.9413319  1.8955362  3.721391   2.406766
 3.888437   1.6441001  4.273929   2.2055745  2.2088463  5.5469704
 3.6697133  3.3061957  2.855232   3.1992702  6.2952805  3.567275
 5.5457964  3.9739308  2.246019   1.8076978  2.4947398  4.6108027 ]","[7.0480413 3.6153672 5.2722354 2.4878018 4.7264595 8.028646  5.6340714
 4.651773  3.5825565 3.7919505 7.379563  3.986525  5.6764374 4.307377
 2.3432817 6.459222  3.5099158 4.697837 ]","[5.8570747  1.2746799  7.028815   1.5209394  1.4625258  3.485002
 0.88392425 1.1524253  2.0597365  2.2224014  1.296094   0.3761258
 1.8803339  1.9432759  0.5725405  1.5160109  0.94873595]","[0.5734186  1.404486   5.8799787  1.846561   3.3940253  0.4043703
 0.4303398  1.1298833  1.3416154  2.7216353  1.4253516  0.7179103
 3.2703972  2.7980597  0.78762627 2.1268797  1.7301245 ]","[11.406889   3.2193334  9.295907   0.5673637  1.3734088  7.34031
  5.688564   4.458047   6.8642983  1.1080889  9.113536   3.7363844
 12.216283   2.1723645  2.575017   3.6268303  1.6476526]","[ 7.62146    2.2108812 11.152214   0.6412409  1.3324343  8.433017
  5.2037315  3.5218897  4.924172   1.0703151  8.804914   3.2686148
  8.946835   1.5093172  3.130908   4.332342   1.7797914]","[7.0480714  6.8923264  5.579172   3.620721   5.9430923  4.7256155
 3.441719   3.7326455  4.541543   4.784084   2.5868979  2.9877481
 2.586661   4.942256   6.1681185  3.1996963  3.857235   4.7014403
 1.1569417  2.4997663  2.1698434  3.9383779  2.8508286  4.778585
 6.2555594  3.0222907  0.12475213 6.009139   2.7617939  4.880305
 3.942021   4.985445   4.2174115  3.8568451  5.8035645  0.08665887
 2.6261122  4.4434466  5.0582232  3.1057553  4.734069   5.4475226
 3.2400515  2.5618877  4.478319   4.618503   3.993082   2.3286917
 3.1384435  7.3310804  4.4779196  3.5709748  3.0623758  2.8877628
 7.043337   3.193734   4.316281   4.4820137  2.7379172  6.0112453
 3.0656576  4.8163066 ]","[7.0480413 3.6153672 5.2722354 2.4878018 4.7264595 8.028646  5.6340714
 4.651773  3.5825565 3.7919505 7.379563  3.986525  5.6764374 4.307377
 2.3432817 6.459222  3.5099158 4.697837 ]","[6.92857    1.3991697  5.302825   1.761328   1.7650347  0.00922966
 1.2106442  0.8870721  3.8019226  1.7796739  2.070199   0.54265046
 7.900002   2.3096492  0.16290021 2.384415   1.418005  ]","[0.5734186  1.404486   5.8799787  1.846561   3.3940253  0.4043703
 0.4303398  1.1298833  1.3416154  2.7216353  1.4253516  0.7179103
 3.2703972  2.7980597  0.78762627 2.1268797  1.7301245 ]"
2_0,41_1,7205.6785714286,"[8033, 10881, 10288, 7744, 10003, 6976, 4335, 7023, 6871, 7933, 8714, 6010, 9641, 6754, 5902, 4666, 4554, 9727, 7337, 8073, 6020, 8235, 6164, 6012, 13048, 10239, 5519, 5457, 3687, 4908, 7208, 8287, 4737, 6624, 14875, 7546, 6304, 2253, 7284, 14739, 8671, 6718, 2739, 9944, 4311, 4682, 5530, 8177, 4928, 5662, 4949, 4950, 7633, 7139, 7757, 5407, 9118, 7252, 10673, 7525, 5851, 11341, 6940, 6102, 10229, 9160, 11400, 7065, 10314, 4844, 3720, 5303, 8418, 6127, 4978, 11335, 5446, 3840, 7390, 6462, 4155, 8156, 8865, 3460]",25,299.6745001236,6711.0135135135,"[8033, 10881, 7744, 10003, 6976, 4335, 7023, 6871, 7933, 8714, 6010, 9641, 6754, 5902, 4666, 4554, 9727, 7337, 8073, 6020, 8235, 6164, 6012, 10239, 5519, 5457, 3687, 4908, 7208, 8287, 4737, 6624, 7546, 6304, 2253, 7284, 8671, 6718, 2739, 9944, 4311, 4682, 5530, 4928, 5662, 4949, 4950, 7633, 7139, 7757, 5407, 9118, 7252, 10673, 7525, 5851, 6940, 6102, 10229, 9160, 11400, 7065, 4844, 3720, 5303, 4978, 5446, 3840, 7390, 6462, 4155, 8156, 8865, 3460]",26,285.2461302862,"[ 8.569504    4.338155    3.0040255   0.3904531   1.7186018   6.111995
  8.565744    4.851613    6.5893517   2.2254572   2.3417559   7.071557
  1.2039487  11.018792    7.9674225   0.47174415  9.025603    8.447982
  2.249985    0.23404223  4.265495    0.54644567  2.0632763   3.4817462
  1.5086005   3.3090086   0.07623629  2.1099772   3.9135323   7.18919
  0.576173    8.594397    1.4815447   4.96752     5.4821644   0.6825905
  1.7491233   5.109167    0.6181907   3.5864158   3.972549    0.05647393
  1.4119154 ]","[ 8.569504    4.338155    3.0040255   0.3904531   1.7186018   6.111995
  8.565744    4.851613    6.5893517   2.2254572   2.3417559   7.071557
  1.2039487  11.018792    7.9674225   0.47174415  9.025603    8.447982
  2.249985    0.23404223  4.265495    0.54644567  2.0632763   3.4817462
  1.5086005   3.3090086   0.07623629  2.1099772   3.9135323   7.18919
  0.576173    8.594397    1.4815447   4.96752     5.4821644   0.6825905
  1.7491233   5.109167    0.6181907   3.5864158   3.972549    0.05647393
  1.4119154 ]","[7.0480413  6.6612606  2.1173344  2.2852092  6.1659007  8.272343
 6.4744945  5.673386   6.494401   4.4322805  4.836851   6.1475596
 3.7005813  6.084528   6.0668087  2.5343876  4.6586857  4.496319
 3.0638137  1.7815694  2.235928   2.3084779  3.7526553  3.1114082
 2.6328757  2.447789   0.5107123  2.7023702  4.0472445  6.5440726
 2.3957825  4.9903636  4.1021957  3.4311185  6.014766   3.3734877
 4.145627   4.770994   2.6172516  4.7329216  1.8480216  0.30559018
 3.0387616  4.166377  ]","[7.0480413  6.6612606  2.1173344  2.2852092  6.1659007  8.272343
 6.4744945  5.673386   6.494401   4.4322805  4.836851   6.1475596
 3.7005813  6.084528   6.0668087  2.5343876  4.6586857  4.496319
 3.0638137  1.7815694  2.235928   2.3084779  3.7526553  3.1114082
 2.6328757  2.447789   0.5107123  2.7023702  4.0472445  6.5440726
 2.3957825  4.9903636  4.1021957  3.4311185  6.014766   3.3734877
 4.145627   4.770994   2.6172516  4.7329216  1.8480216  0.30559018
 3.0387616  4.166377  ]","[1.5214624  2.3231058  0.8866911  1.8947561  4.447299   2.1603475
 2.09125    0.82177305 0.09495068 2.2068233  2.4950953  0.9239974
 2.4966326  4.934264   1.9006138  2.0626435  4.3669176  3.951663
 0.8138287  1.5475271  2.0295668  1.7620323  1.689379   0.37033796
 1.1242752  0.86121964 0.43447602 0.5923929  0.13371229 0.6451173
 1.8196094  3.604033   2.620651   1.5364017  0.53260183 2.6908972
 2.3965037  0.3381729  1.9990609  1.1465058  2.1245275  0.24911624
 1.6268462 ]","[1.5214624  2.3231058  0.8866911  1.8947561  4.447299   2.1603475
 2.09125    0.82177305 0.09495068 2.2068233  2.4950953  0.9239974
 2.4966326  4.934264   1.9006138  2.0626435  4.3669176  3.951663
 0.8138287  1.5475271  2.0295668  1.7620323  1.689379   0.37033796
 1.1242752  0.86121964 0.43447602 0.5923929  0.13371229 0.6451173
 1.8196094  3.604033   2.620651   1.5364017  0.53260183 2.6908972
 2.3965037  0.3381729  1.9990609  1.1465058  2.1245275  0.24911624
 1.6268462 ]","[11.793856    5.229142    4.541574    0.45177358  1.6488853   4.188121
  7.3035965   4.391663    6.848505    2.8067956   3.1486332   5.428246
  1.2326913   9.391449    9.22961     2.251224    9.952512    8.3009
  2.2459552   0.43396765  3.5747716   0.48666182  2.1337466   3.6179585
  1.8319455   3.5110817   0.08004472  2.6684813   4.708455    8.371227
  0.36929968  9.023519    1.7976344   5.2365007   4.7773056   0.8979002
  2.0951807   4.9023666   0.85217416  3.7024286   4.436468    0.04755094
  1.5103579 ]","[ 8.569504    4.338155    3.0040255   0.3904531   1.7186018   6.111995
  8.565744    4.851613    6.5893517   2.2254572   2.3417559   7.071557
  1.2039487  11.018792    7.9674225   0.47174415  9.025603    8.447982
  2.249985    0.23404223  4.265495    0.54644567  2.0632763   3.4817462
  1.5086005   3.3090086   0.07623629  2.1099772   3.9135323   7.18919
  0.576173    8.594397    1.4815447   4.96752     5.4821644   0.6825905
  1.7491233   5.109167    0.6181907   3.5864158   3.972549    0.05647393
  1.4119154 ]","[7.0480714  5.4563236  5.284464   7.0503745  7.2233     6.087005
 7.3152018  6.1045337  4.980771   7.035448   7.7120295  4.721267
 5.4999638  4.8325167  3.5510652  4.9100842  4.4437323  0.04014886
 5.693475   3.1994598  1.6536514  3.5767496  5.5970626  6.26194
 2.9838333  4.103042   6.17414    3.8429198  1.6121947  2.72232
 4.2676587  5.980098   1.2857233  2.3601756  4.639892   6.819765
 6.031684   5.196656   6.042692   4.5568123  4.5275927  6.0827274
 3.268939   6.4376836  6.0473223  4.231338   4.241808   3.9472008
 3.137134   2.8310196  2.4514997  2.1325934  3.615716   3.108955
 2.3957512  2.2740984  0.5270093  2.4419413  3.9723873  6.5886784
 1.9288273  5.123035   4.041248   3.455309   6.241502   3.487361
 4.392727   4.827096   3.0111694  5.5706043  2.2196267  0.28181404
 2.9645462  5.269915  ]","[7.0480413  6.6612606  2.1173344  2.2852092  6.1659007  8.272343
 6.4744945  5.673386   6.494401   4.4322805  4.836851   6.1475596
 3.7005813  6.084528   6.0668087  2.5343876  4.6586857  4.496319
 3.0638137  1.7815694  2.235928   2.3084779  3.7526553  3.1114082
 2.6328757  2.447789   0.5107123  2.7023702  4.0472445  6.5440726
 2.3957825  4.9903636  4.1021957  3.4311185  6.014766   3.3734877
 4.145627   4.770994   2.6172516  4.7329216  1.8480216  0.30559018
 3.0387616  4.166377  ]","[7.526197   0.7509556  3.2558508  1.908402   2.9910069  2.6316442
 1.2719126  0.80499315 0.80581284 1.7500167  1.3789594  0.6544814
 2.0362477  2.9537654  3.1822882  1.980114   5.710704   4.3536997
 0.89117885 2.397052   1.123272   1.6459316  1.4819694  0.50900364
 0.5638057  1.2369833  0.4469646  0.22654009 0.7360678  1.7825489
 1.5595276  3.9004836  2.2436135  1.7811918  1.4641962  2.5894608
 2.2975461  0.07527065 2.1589952  1.8681757  2.2168415  0.2342631
 1.4541883 ]","[1.5214624  2.3231058  0.8866911  1.8947561  4.447299   2.1603475
 2.09125    0.82177305 0.09495068 2.2068233  2.4950953  0.9239974
 2.4966326  4.934264   1.9006138  2.0626435  4.3669176  3.951663
 0.8138287  1.5475271  2.0295668  1.7620323  1.689379   0.37033796
 1.1242752  0.86121964 0.43447602 0.5923929  0.13371229 0.6451173
 1.8196094  3.604033   2.620651   1.5364017  0.53260183 2.6908972
 2.3965037  0.3381729  1.9990609  1.1465058  2.1245275  0.24911624
 1.6268462 ]"
2_1,38_1,1562.0714285714,"[1542, 4118, 2805, 879, 2265, 1227, 1585, 1420, 1514, 1547, 2659, 1072, 1246, 1465, 935, 1189, 990, 3530, 1209, 1664, 972, 1317, 1136, 1217, 1855, 1507, 2242, 1859, 640, 705, 1277, 3682, 612, 1281, 2427, 1438, 1610, 697, 1237, 5554, 5117, 1097, 603, 2303, 1065, 1668, 1058, 1626, 1783, 736, 1237, 1269, 1268, 1209, 1068, 962, 1710, 1106, 1130, 2278, 1748, 1886, 1606, 1097, 1925, 2184, 2272, 801, 1652, 705, 605, 1258, 1700, 316, 696, 1070, 1183, 744, 2229, 1814, 1236, 1545, 2094, 429]",5,312.7344812925,1429.125,"[1542, 2805, 879, 2265, 1227, 1585, 1420, 1514, 1547, 2659, 1072, 1246, 1465, 935, 1189, 990, 1209, 1664, 972, 1317, 1136, 1217, 1855, 1507, 2242, 1859, 640, 705, 1277, 612, 1281, 2427, 1438, 1610, 697, 1237, 5117, 1097, 603, 2303, 1065, 1668, 1058, 1626, 1783, 736, 1237, 1269, 1268, 1209, 1068, 962, 1710, 1106, 1130, 2278, 1748, 1886, 1606, 1097, 1925, 2184, 2272, 801, 1652, 705, 605, 1258, 1700, 316, 696, 1070, 1183, 744, 2229, 1814, 1236, 1545, 2094, 429]",5,295.3409970238,"[ 9.475813    9.889972    0.8780785   3.46636     1.9721073   2.2083259
  0.80328244 12.604812    4.5095124   4.9948416 ]","[ 5.9514847  8.723846   7.568734   2.6066628  2.271855   2.5056605
  1.5010463 12.966155   6.827264   3.9097524]","[7.0480714  6.661251   2.1173222  2.285212   6.1659017  8.2723465
 6.474501   5.6733856  6.4943986  4.432276   4.836849   6.147558
 3.7005692  6.084526   6.0668216  2.5343807  4.6586814  4.4963274
 3.0638103  1.7815475  2.2359245  2.3084884  3.7526543  3.1114087
 2.6328738  2.4477844  0.51071286 2.702367   4.0472183  6.544077
 2.3957763  4.9903603  4.1022086  3.4311042  6.014765   3.3734977
 4.145631   4.7709985  2.617245   4.7329288  1.8480201  0.30558944
 3.0387642  4.1663804  4.57225    1.3334763  2.3668547  5.03551
 2.8671758  2.3723712  3.0099688  2.0361056  2.7518806  4.486301  ]","[7.0480413 5.9580536 4.974191  2.337351  5.9350204 3.372355  3.7101917
 4.8796024 1.4373633 3.4762053 3.91229  ]","[5.3094325  5.317722   0.45539778 1.0995054  3.0634027  0.65884995
 1.5690887  9.594843   2.4734068  2.242961  ]","[1.0965567  2.7657928  2.594543   0.26931167 3.6631653  0.86669445
 2.2091455  8.086553   5.3899007  0.43354702]","[13.364265   9.193637   4.454383   2.8520236  2.1257045  2.4930716
  1.5077778 12.686342   6.193686   4.205217 ]","[ 5.9514847  8.723846   7.568734   2.6066628  2.271855   2.5056605
  1.5010463 12.966155   6.827264   3.9097524]","[7.0480413 6.6244287 5.4427195 7.9909925 4.389765  2.123744  2.4745405
 3.1055198 3.269959  5.8359985 3.0965254 3.9703975 3.1296065 2.5725596
 4.2568035 3.7892036 2.4734962 4.289111  3.6076896 4.8575897 5.6131396
 5.006645  2.828709  5.5982018 3.4441981 4.103794  4.6667585 1.2140843
 3.4786954 5.537882 ]","[7.0480413 5.9580536 4.974191  2.337351  5.9350204 3.372355  3.7101917
 4.8796024 1.4373633 3.4762053 3.91229  ]","[8.506676   3.5804973  0.5522623  0.02331471 3.4724972  0.9511266
 2.5960164  8.019584   4.979602   0.7265215 ]","[1.0965567  2.7657928  2.594543   0.26931167 3.6631653  0.86669445
 2.2091455  8.086553   5.3899007  0.43354702]"
